10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,59,55,55,55,55,55,55,55,55,55,55,55,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,66,66,66,66,66,66,66,66,66,66,66,58,10,10,10,10,10,10,10
10,10,10,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,59,55,55,55,55,55,55,55,55,55,55,55,58,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,59,56,56,56,58,10,10,10,59,56,56,56,58,10,10,10,10,10,10,10
10,10,10,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,59,55,55,55,58,10,10,10,59,55,55,55,58,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,
